lead_id,data_hora,funil,canal_origem,vendedor_id,turno_contato,turno_preferido,idade,escolaridade,renda_faixa,tempo_preenchimento_seg,objetivo_texto,hora_dia,dia_semana,mes,taxa_conv_funil,taxa_conv_vendedor,taxa_conv_vendedor_funil,volume_funil_dia,convertido,processing_timestamp
78953,2024-06-06T15:45:02.000Z,google_ads,google,v_124,manha,manha,21,superior,5k_10k,62,ganhar confiança,15,5,6,0.165126861555433,0.17088833392793434,0.15151515151515152,10373,0,2026-03-17T17:16:34.564Z
79116,2024-06-07T08:48:46.000Z,instagram_ads,google,v_54,noite,noite,45,medio,ate_2k,84,mudar de vida,8,6,6,0.1454510563637693,0.17945984363894812,0.1419828641370869,15663,0,2026-03-17T17:16:34.564Z
86717,2024-06-22T16:47:11.000Z,google_ads,youtube,v_119,manha,tarde,25,medio,ate_2k,39,evoluir profissionalmente,16,7,6,0.165126861555433,0.1848101265822785,0.17989417989417988,10349,0,2026-03-17T17:16:34.564Z
92304,2024-07-03T15:56:25.000Z,organico,google,v_117,manha,noite,23,pos,10k+,98,mudar de vida,15,4,7,0.2067366276849208,0.18823529411764706,0.18509615384615385,7864,0,2026-03-17T17:16:34.564Z
95653,2024-07-10T16:23:20.000Z,indicacao,google,v_60,noite,tarde,37,superior,5k_10k,108,ganhar confiança,16,4,7,0.2438997722095672,0.18077061577241627,0.21761658031088082,7773,1,2026-03-17T17:16:34.564Z
96103,2024-07-11T18:27:00.000Z,youtube_ads,indicacao,v_84,manha,noite,33,medio,2k_5k,95,melhorar carreira,18,5,7,0.1727831670993305,0.1751412429378531,0.1615798922800718,10502,0,2026-03-17T17:16:34.564Z
101617,2024-07-22T11:11:49.000Z,instagram_ads,blog,v_23,manha,manha,24,superior,ate_2k,84,ganhar confiança,11,2,7,0.1454510563637693,0.1769041769041769,0.14108352144469527,15682,0,2026-03-17T17:16:34.564Z
102690,2024-07-24T10:05:46.000Z,indicacao,tiktok,v_48,noite,noite,34,medio,ate_2k,129,crescimento pessoal,10,4,7,0.2438997722095672,0.17436079545454544,0.21772151898734177,7773,1,2026-03-17T17:16:34.564Z
106489,2024-07-31T19:08:02.000Z,instagram_ads,tiktok,v_58,tarde,noite,30,tecnico,5k_10k,101,crescimento pessoal,19,4,7,0.1454510563637693,0.16472663139329807,0.14405762304921968,15644,1,2026-03-17T17:16:34.564Z
107270,2024-08-02T13:15:52.000Z,instagram_ads,tiktok,v_58,manha,tarde,22,pos,2k_5k,140,melhorar carreira,13,6,8,0.1454510563637693,0.16472663139329807,0.14405762304921968,15663,0,2026-03-17T17:16:34.564Z
107731,2024-08-03T14:40:33.000Z,google_ads,blog,v_79,noite,manha,28,medio,2k_5k,60,melhorar carreira,14,7,8,0.165126861555433,0.18865905848787445,0.14664310954063603,10349,0,2026-03-17T17:16:34.564Z
115219,2024-08-18T15:51:57.000Z,google_ads,youtube,v_63,noite,noite,49,superior,2k_5k,117,mudar de vida,15,1,8,0.165126861555433,0.1735241502683363,0.1527777777777778,10313,0,2026-03-17T17:16:34.564Z
117374,2024-08-22T14:56:33.000Z,google_ads,instagram,v_106,noite,noite,45,superior,2k_5k,64,melhorar carreira,14,5,8,0.165126861555433,0.1827279466271312,0.1920152091254753,10373,0,2026-03-17T17:16:34.564Z
120413,2024-08-28T13:13:20.000Z,youtube_ads,youtube,v_5,noite,noite,47,tecnico,10k+,122,mudar de vida,13,4,8,0.1727831670993305,0.18800705467372134,0.16987740805604204,10378,0,2026-03-17T17:16:34.564Z
130786,2024-09-18T19:59:27.000Z,youtube_ads,tiktok,v_53,tarde,tarde,33,superior,5k_10k,78,evoluir profissionalmente,19,4,9,0.1727831670993305,0.1776667855868712,0.1713747645951036,10378,0,2026-03-17T17:16:34.564Z
135770,2024-09-28T17:08:07.000Z,indicacao,tiktok,v_109,manha,manha,34,medio,ate_2k,98,evoluir profissionalmente,17,7,9,0.2438997722095672,0.19439517559418235,0.2727272727272727,7812,1,2026-03-17T17:16:34.564Z
136020,2024-09-29T18:45:54.000Z,google_ads,blog,v_8,tarde,noite,32,medio,5k_10k,58,ganhar confiança,18,1,9,0.165126861555433,0.1880766501064585,0.16,10313,0,2026-03-17T17:16:34.564Z
136621,2024-09-30T13:26:45.000Z,youtube_ads,indicacao,v_7,manha,tarde,33,medio,10k+,82,melhorar carreira,13,2,9,0.1727831670993305,0.176597272074659,0.17028985507246377,10418,0,2026-03-17T17:16:34.564Z
154355,2024-11-04T14:53:48.000Z,youtube_ads,indicacao,v_118,tarde,noite,34,medio,2k_5k,82,crescimento pessoal,14,2,11,0.1727831670993305,0.18677745664739884,0.20279720279720279,10418,0,2026-03-17T17:16:34.564Z
157503,2024-11-11T10:27:25.000Z,indicacao,blog,v_72,noite,manha,21,medio,10k+,117,mudar de vida,10,2,11,0.2438997722095672,0.1653764954257565,0.2224824355971897,8017,0,2026-03-17T17:16:34.564Z
159044,2024-11-14T18:28:54.000Z,organico,tiktok,v_26,noite,manha,38,tecnico,5k_10k,15,mais disciplina,18,5,11,0.2067366276849208,0.18507462686567164,0.21963824289405684,7890,0,2026-03-17T17:16:34.564Z
160802,2024-11-17T15:15:29.000Z,instagram_ads,google,v_126,tarde,noite,28,medio,5k_10k,126,mudar de vida,15,1,11,0.1454510563637693,0.1780721118469463,0.15222772277227722,15573,0,2026-03-17T17:16:34.564Z
161982,2024-11-19T21:02:14.000Z,youtube_ads,indicacao,v_2,manha,noite,46,superior,5k_10k,46,organizar rotina,21,3,11,0.1727831670993305,0.1882640586797066,0.17147707979626486,10593,1,2026-03-17T17:16:34.564Z
168397,2024-12-02T15:41:47.000Z,instagram_ads,tiktok,v_55,tarde,manha,28,medio,5k_10k,96,organizar rotina,15,2,12,0.1454510563637693,0.17476072314781993,0.12287104622871046,15682,0,2026-03-17T17:16:34.564Z
168751,2024-12-03T16:09:42.000Z,organico,blog,v_113,manha,manha,34,tecnico,ate_2k,15,organizar rotina,16,3,12,0.2067366276849208,0.17436823104693142,0.19339622641509435,7816,0,2026-03-17T17:16:34.564Z
171435,2024-12-08T22:24:38.000Z,google_ads,youtube,v_73,manha,tarde,31,medio,ate_2k,61,mudar de vida,22,1,12,0.165126861555433,0.18668122270742357,0.18100358422939067,10313,0,2026-03-17T17:16:34.564Z
172483,2024-12-10T09:03:14.000Z,indicacao,google,v_3,tarde,manha,42,pos,2k_5k,79,mais disciplina,9,3,12,0.2438997722095672,0.16727672035139093,0.23953488372093024,7890,0,2026-03-17T17:16:34.564Z
176711,2024-12-19T13:27:49.000Z,organico,indicacao,v_116,noite,tarde,30,tecnico,5k_10k,129,mais disciplina,13,5,12,0.2067366276849208,0.1742397137745975,0.22,7890,1,2026-03-17T17:16:34.564Z
177487,2024-12-20T22:15:43.000Z,organico,blog,v_32,noite,noite,33,superior,ate_2k,90,ganhar confiança,22,6,12,0.2067366276849208,0.17406876790830947,0.23648648648648649,7788,0,2026-03-17T17:16:34.564Z
184898,2025-01-04T19:51:18.000Z,google_ads,indicacao,v_59,tarde,noite,48,superior,2k_5k,68,crescimento pessoal,19,7,1,0.165126861555433,0.17337130651477395,0.15371024734982333,10349,0,2026-03-17T17:16:34.564Z
185209,2025-01-05T21:17:32.000Z,youtube_ads,youtube,v_23,tarde,manha,28,superior,ate_2k,118,organizar rotina,21,1,1,0.1727831670993305,0.1769041769041769,0.1601489757914339,10486,0,2026-03-17T17:16:34.564Z
187738,2025-01-10T22:23:12.000Z,youtube_ads,youtube,v_62,tarde,noite,28,superior,5k_10k,78,evoluir profissionalmente,22,6,1,0.1727831670993305,0.1726568005637773,0.16333938294010888,10424,0,2026-03-17T17:16:34.564Z
195467,2025-01-25T19:47:56.000Z,youtube_ads,indicacao,v_33,tarde,tarde,37,medio,ate_2k,70,evoluir profissionalmente,19,7,1,0.1727831670993305,0.17810693641618497,0.19245283018867926,10389,0,2026-03-17T17:16:34.564Z
195785,2025-01-26T11:35:44.000Z,youtube_ads,google,v_98,manha,manha,24,superior,5k_10k,124,melhorar carreira,11,1,1,0.1727831670993305,0.1714387974230494,0.16520210896309315,10486,0,2026-03-17T17:16:34.564Z
200978,2025-02-05T11:02:52.000Z,youtube_ads,instagram,v_87,noite,tarde,41,pos,2k_5k,120,organizar rotina,11,4,2,0.1727831670993305,0.17906637490882568,0.17446043165467626,10378,0,2026-03-17T17:16:34.564Z
201298,2025-02-06T08:03:00.000Z,indicacao,google,v_92,noite,manha,29,superior,ate_2k,92,ganhar confiança,8,5,2,0.2438997722095672,0.1719409282700422,0.22779043280182232,7749,1,2026-03-17T17:16:34.564Z
203485,2025-02-10T21:01:22.000Z,google_ads,tiktok,v_93,noite,manha,24,medio,2k_5k,129,organizar rotina,21,2,2,0.165126861555433,0.19523637675929267,0.17148014440433212,10415,0,2026-03-17T17:16:34.564Z
207496,2025-02-18T14:52:25.000Z,google_ads,blog,v_12,manha,noite,34,medio,ate_2k,66,ganhar confiança,14,3,2,0.165126861555433,0.17273376159885795,0.1514629948364888,10473,0,2026-03-17T17:16:34.564Z
209071,2025-02-22T16:50:03.000Z,youtube_ads,instagram,v_122,tarde,tarde,41,medio,2k_5k,150,organizar rotina,16,7,2,0.1727831670993305,0.1823301654347061,0.18584070796460178,10389,0,2026-03-17T17:16:34.564Z
209086,2025-02-22T13:20:08.000Z,indicacao,instagram,v_96,manha,manha,37,superior,5k_10k,15,evoluir profissionalmente,13,7,2,0.2438997722095672,0.1812970261554998,0.24708624708624707,7812,0,2026-03-17T17:16:34.564Z
216408,2025-03-08T22:20:04.000Z,organico,google,v_112,tarde,tarde,19,medio,5k_10k,97,ganhar confiança,22,7,3,0.2067366276849208,0.17422867513611615,0.19362745098039216,7794,0,2026-03-17T17:16:34.564Z
224862,2025-03-25T09:50:45.000Z,youtube_ads,blog,v_110,noite,noite,27,medio,2k_5k,37,crescimento pessoal,9,3,3,0.1727831670993305,0.1619644723092999,0.19926873857404023,10593,0,2026-03-17T17:16:34.564Z
227477,2025-03-30T09:47:19.000Z,indicacao,blog,v_11,manha,noite,37,tecnico,2k_5k,68,mudar de vida,9,1,3,0.2438997722095672,0.17556980056980057,0.24343675417661098,7765,0,2026-03-17T17:16:34.564Z
229365,2025-04-03T12:46:18.000Z,google_ads,indicacao,v_94,noite,manha,43,tecnico,ate_2k,15,mudar de vida,12,5,4,0.165126861555433,0.18018967334035826,0.1672473867595819,10373,0,2026-03-17T17:16:34.564Z
232432,2025-04-09T11:01:58.000Z,instagram_ads,youtube,v_12,tarde,noite,18,superior,10k+,91,mudar de vida,11,4,4,0.1454510563637693,0.17273376159885795,0.13553113553113552,15644,0,2026-03-17T17:16:34.564Z
235603,2025-04-16T13:51:26.000Z,instagram_ads,blog,v_87,noite,manha,37,tecnico,2k_5k,129,organizar rotina,13,4,4,0.1454510563637693,0.17906637490882568,0.1282367447595561,15644,0,2026-03-17T17:16:34.564Z
239066,2025-04-23T20:18:01.000Z,youtube_ads,youtube,v_29,tarde,noite,30,medio,5k_10k,104,mudar de vida,20,4,4,0.1727831670993305,0.1807145334720777,0.17689530685920576,10378,0,2026-03-17T17:16:34.564Z
243046,2025-05-01T19:11:48.000Z,instagram_ads,google,v_61,tarde,noite,32,medio,2k_5k,132,evoluir profissionalmente,19,5,5,0.1454510563637693,0.16513437057991515,0.1353211009174312,15486,1,2026-03-17T17:16:34.564Z
246272,2025-05-07T15:47:57.000Z,organico,youtube,v_10,manha,noite,31,medio,10k+,56,evoluir profissionalmente,15,4,5,0.2067366276849208,0.16719022687609075,0.18309859154929578,7864,0,2026-03-17T17:16:34.564Z
250178,2025-05-15T20:24:12.000Z,youtube_ads,google,v_47,tarde,manha,29,medio,5k_10k,77,mudar de vida,20,5,5,0.1727831670993305,0.196459562651857,0.21368948247078465,10502,0,2026-03-17T17:16:34.564Z
255316,2025-05-25T08:33:43.000Z,organico,tiktok,v_125,manha,manha,28,superior,5k_10k,76,organizar rotina,8,1,5,0.2067366276849208,0.17618384401114207,0.19621749408983452,7863,0,2026-03-17T17:16:34.564Z
257999,2025-05-30T08:44:39.000Z,organico,tiktok,v_66,tarde,noite,34,superior,5k_10k,98,crescimento pessoal,8,6,5,0.2067366276849208,0.17169879956347764,0.19602977667493796,7788,0,2026-03-17T17:16:34.564Z
258175,2025-05-31T19:27:46.000Z,youtube_ads,indicacao,v_39,noite,noite,27,tecnico,5k_10k,15,organizar rotina,19,7,5,0.1727831670993305,0.184977184977185,0.18270799347471453,10389,0,2026-03-17T17:16:34.564Z
266111,2025-06-16T17:36:27.000Z,google_ads,youtube,v_121,manha,manha,29,medio,5k_10k,150,organizar rotina,17,2,6,0.165126861555433,0.1814658210007047,0.15970961887477314,10415,0,2026-03-17T17:16:34.564Z
269218,2025-06-22T15:03:27.000Z,youtube_ads,youtube,v_76,noite,tarde,28,medio,ate_2k,100,melhorar carreira,15,1,6,0.1727831670993305,0.1757728253055356,0.13898916967509026,10486,0,2026-03-17T17:16:34.564Z
278180,2025-07-10T15:06:22.000Z,instagram_ads,blog,v_52,manha,noite,30,medio,2k_5k,73,organizar rotina,15,5,7,0.1454510563637693,0.18263045032165834,0.15667074663402691,15486,1,2026-03-17T17:16:34.564Z
281003,2025-07-16T22:20:32.000Z,youtube_ads,youtube,v_105,tarde,noite,34,pos,10k+,37,ganhar confiança,22,4,7,0.1727831670993305,0.18466898954703834,0.16820702402957485,10378,0,2026-03-17T17:16:34.564Z
281736,2025-07-17T18:34:03.000Z,instagram_ads,tiktok,v_32,tarde,tarde,25,pos,ate_2k,61,mais disciplina,18,5,7,0.1454510563637693,0.17406876790830947,0.13853317811408614,15486,0,2026-03-17T17:16:34.564Z
287504,2025-07-29T18:37:28.000Z,instagram_ads,tiktok,v_11,tarde,tarde,25,tecnico,5k_10k,93,organizar rotina,18,3,7,0.1454510563637693,0.17556980056980057,0.14819136522753792,15728,0,2026-03-17T17:16:34.564Z
298789,2025-08-20T17:38:49.000Z,indicacao,youtube,v_71,tarde,noite,33,medio,10k+,49,ganhar confiança,17,4,8,0.2438997722095672,0.18434163701067616,0.25055432372505543,7773,0,2026-03-17T17:16:34.564Z
305424,2025-09-02T17:09:01.000Z,google_ads,indicacao,v_58,manha,noite,31,medio,ate_2k,159,mudar de vida,17,3,9,0.165126861555433,0.16472663139329807,0.15689655172413794,10473,0,2026-03-17T17:16:34.564Z
308530,2025-09-09T19:57:08.000Z,google_ads,google,v_82,noite,manha,38,medio,5k_10k,82,ganhar confiança,19,3,9,0.165126861555433,0.17341040462427745,0.1659919028340081,10473,0,2026-03-17T17:16:34.564Z
314704,2025-09-21T18:31:46.000Z,youtube_ads,instagram,v_79,tarde,noite,30,medio,2k_5k,65,melhorar carreira,18,1,9,0.1727831670993305,0.18865905848787445,0.18216318785578747,10486,1,2026-03-17T17:16:34.564Z
315248,2025-09-22T09:19:46.000Z,youtube_ads,tiktok,v_23,manha,noite,30,medio,5k_10k,150,organizar rotina,9,2,9,0.1727831670993305,0.1769041769041769,0.1601489757914339,10418,0,2026-03-17T17:16:34.564Z
320561,2025-10-03T19:20:32.000Z,youtube_ads,indicacao,v_105,manha,tarde,18,medio,ate_2k,41,melhorar carreira,19,6,10,0.1727831670993305,0.18466898954703834,0.16820702402957485,10424,0,2026-03-17T17:16:34.564Z
321981,2025-10-05T18:42:34.000Z,instagram_ads,blog,v_99,noite,tarde,48,superior,ate_2k,80,mudar de vida,18,1,10,0.1454510563637693,0.19070904645476772,0.14853801169590644,15573,0,2026-03-17T17:16:34.564Z
328299,2025-10-18T15:49:30.000Z,youtube_ads,indicacao,v_46,noite,noite,22,medio,5k_10k,71,melhorar carreira,15,7,10,0.1727831670993305,0.17238938053097344,0.18197573656845753,10389,1,2026-03-17T17:16:34.564Z
328325,2025-10-18T14:41:21.000Z,organico,blog,v_8,tarde,noite,20,tecnico,10k+,44,mudar de vida,14,7,10,0.2067366276849208,0.1880766501064585,0.24407582938388625,7794,0,2026-03-17T17:16:34.564Z
328403,2025-10-18T22:46:54.000Z,google_ads,instagram,v_50,manha,noite,25,medio,2k_5k,58,evoluir profissionalmente,22,7,10,0.165126861555433,0.18451519536903038,0.1634980988593156,10349,0,2026-03-17T17:16:34.564Z
334086,2025-10-30T17:11:24.000Z,youtube_ads,instagram,v_89,noite,manha,29,medio,2k_5k,111,organizar rotina,17,5,10,0.1727831670993305,0.16741767764298093,0.16129032258064516,10502,0,2026-03-17T17:16:34.564Z
337200,2025-11-05T18:34:51.000Z,instagram_ads,indicacao,v_68,noite,manha,34,superior,10k+,89,mudar de vida,18,4,11,0.1454510563637693,0.18007662835249041,0.1309255079006772,15644,0,2026-03-17T17:16:34.564Z
338324,2025-11-07T12:29:00.000Z,indicacao,youtube,v_68,noite,tarde,23,tecnico,ate_2k,119,evoluir profissionalmente,12,6,11,0.2438997722095672,0.18007662835249041,0.2662192393736018,7869,0,2026-03-17T17:16:34.564Z
341473,2025-11-13T17:54:32.000Z,indicacao,youtube,v_83,manha,noite,43,superior,5k_10k,71,crescimento pessoal,17,5,11,0.2438997722095672,0.18479827089337175,0.23736263736263735,7749,0,2026-03-17T17:16:34.564Z
341886,2025-11-14T16:27:31.000Z,indicacao,blog,v_15,tarde,tarde,35,superior,2k_5k,121,mudar de vida,16,6,11,0.2438997722095672,0.18760877131917855,0.27383863080684595,7869,0,2026-03-17T17:16:34.564Z
344411,2025-11-19T18:19:32.000Z,instagram_ads,blog,v_100,noite,tarde,27,medio,2k_5k,28,evoluir profissionalmente,18,4,11,0.1454510563637693,0.17628318584070796,0.14719626168224298,15644,0,2026-03-17T17:16:34.564Z
345751,2025-11-22T09:21:13.000Z,organico,blog,v_86,noite,noite,47,medio,ate_2k,103,mudar de vida,9,7,11,0.2067366276849208,0.17668356263577117,0.20853080568720378,7794,1,2026-03-17T17:16:34.564Z
346089,2025-11-23T13:24:13.000Z,instagram_ads,google,v_38,manha,noite,19,medio,2k_5k,61,melhorar carreira,13,1,11,0.1454510563637693,0.1700921332388377,0.12385321100917432,15573,0,2026-03-17T17:16:34.564Z
346348,2025-11-23T14:28:22.000Z,google_ads,google,v_120,noite,tarde,32,tecnico,2k_5k,61,crescimento pessoal,14,1,11,0.165126861555433,0.17795108117688763,0.17482517482517482,10313,1,2026-03-17T17:16:34.564Z
348777,2025-11-28T11:18:33.000Z,google_ads,indicacao,v_11,tarde,tarde,34,medio,ate_2k,71,evoluir profissionalmente,11,6,11,0.165126861555433,0.17556980056980057,0.16030534351145037,10256,1,2026-03-17T17:16:34.564Z
360724,2025-12-22T21:41:23.000Z,youtube_ads,blog,v_113,tarde,manha,25,medio,ate_2k,109,organizar rotina,21,2,12,0.1727831670993305,0.17436823104693142,0.16206261510128914,10418,0,2026-03-17T17:16:34.564Z
361282,2025-12-23T15:14:18.000Z,instagram_ads,indicacao,v_33,noite,noite,37,superior,ate_2k,115,ganhar confiança,15,3,12,0.1454510563637693,0.17810693641618497,0.14164648910411623,15728,0,2026-03-17T17:16:34.564Z
1329,2024-01-03T19:03:20.000Z,instagram_ads,tiktok,v_50,tarde,noite,41,superior,5k_10k,132,mais disciplina,19,4,1,0.1454510563637693,0.18451519536903038,0.15635939323220538,15644,0,2026-03-17T17:16:34.564Z
10618,2024-01-22T22:33:30.000Z,organico,tiktok,v_119,noite,manha,19,tecnico,ate_2k,103,ganhar confiança,22,2,1,0.2067366276849208,0.1848101265822785,0.19458128078817735,7968,0,2026-03-17T17:16:34.564Z
11224,2024-01-23T09:09:11.000Z,instagram_ads,indicacao,v_115,tarde,tarde,29,medio,2k_5k,71,organizar rotina,9,3,1,0.1454510563637693,0.1799929552659387,0.136986301369863,15728,0,2026-03-17T17:16:34.564Z
16054,2024-02-02T19:54:22.000Z,organico,youtube,v_66,manha,noite,42,superior,5k_10k,87,ganhar confiança,19,6,2,0.2067366276849208,0.17169879956347764,0.19602977667493796,7788,0,2026-03-17T17:16:34.564Z
16263,2024-02-02T13:51:39.000Z,instagram_ads,google,v_45,noite,manha,36,medio,5k_10k,92,organizar rotina,13,6,2,0.1454510563637693,0.19240506329113924,0.16004813477737664,15663,0,2026-03-17T17:16:34.564Z
25010,2024-02-20T16:46:35.000Z,google_ads,blog,v_35,tarde,noite,25,superior,2k_5k,76,melhorar carreira,16,3,2,0.165126861555433,0.17621621621621622,0.17162872154115585,10473,0,2026-03-17T17:16:34.564Z
30543,2024-03-02T08:08:51.000Z,organico,youtube,v_17,noite,manha,38,medio,5k_10k,86,ganhar confiança,8,7,3,0.2067366276849208,0.19474991131606953,0.1935483870967742,7794,0,2026-03-17T17:16:34.564Z
30994,2024-03-02T12:08:07.000Z,youtube_ads,blog,v_107,tarde,tarde,29,pos,ate_2k,103,melhorar carreira,12,7,3,0.1727831670993305,0.16842847075405215,0.15630885122410546,10389,0,2026-03-17T17:16:34.564Z
34525,2024-03-10T17:00:23.000Z,indicacao,youtube,v_61,manha,noite,50,superior,5k_10k,99,ganhar confiança,17,1,3,0.2438997722095672,0.16513437057991515,0.1966019417475728,7765,0,2026-03-17T17:16:34.564Z
38348,2024-03-17T14:53:21.000Z,google_ads,instagram,v_49,manha,tarde,37,superior,10k+,79,ganhar confiança,14,1,3,0.165126861555433,0.1747779751332149,0.1690909090909091,10313,0,2026-03-17T17:16:34.564Z
39291,2024-03-19T09:39:07.000Z,instagram_ads,youtube,v_104,noite,manha,39,superior,2k_5k,138,ganhar confiança,9,3,3,0.1454510563637693,0.18248429867411026,0.14712389380530974,15728,0,2026-03-17T17:16:34.564Z
41832,2024-03-24T13:33:11.000Z,organico,google,v_112,manha,tarde,39,superior,2k_5k,32,melhorar carreira,13,1,3,0.2067366276849208,0.17422867513611615,0.19362745098039216,7863,0,2026-03-17T17:16:34.564Z
43560,2024-03-28T13:37:00.000Z,youtube_ads,tiktok,v_121,manha,noite,39,superior,2k_5k,97,evoluir profissionalmente,13,5,3,0.1727831670993305,0.1814658210007047,0.18076285240464346,10502,0,2026-03-17T17:16:34.564Z
50117,2024-04-10T10:54:57.000Z,youtube_ads,indicacao,v_58,manha,noite,27,medio,ate_2k,66,evoluir profissionalmente,10,4,4,0.1727831670993305,0.16472663139329807,0.14388489208633093,10378,0,2026-03-17T17:16:34.564Z
52425,2024-04-14T18:14:12.000Z,instagram_ads,tiktok,v_90,tarde,noite,39,superior,ate_2k,98,organizar rotina,18,1,4,0.1454510563637693,0.1857451403887689,0.14232209737827714,15573,0,2026-03-17T17:16:34.564Z
52617,2024-04-15T19:39:32.000Z,google_ads,instagram,v_27,noite,tarde,29,tecnico,2k_5k,73,crescimento pessoal,19,2,4,0.165126861555433,0.17920277296360484,0.15862068965517243,10415,1,2026-03-17T17:16:34.564Z
56435,2024-04-22T22:57:52.000Z,instagram_ads,youtube,v_30,manha,noite,47,superior,2k_5k,104,crescimento pessoal,22,2,4,0.1454510563637693,0.17448471926083867,0.15538290788013318,15682,0,2026-03-17T17:16:34.564Z
59297,2024-04-28T14:08:23.000Z,youtube_ads,blog,v_29,noite,tarde,27,medio,ate_2k,69,organizar rotina,14,1,4,0.1727831670993305,0.1807145334720777,0.17689530685920576,10486,0,2026-03-17T17:16:34.564Z
62792,2024-05-05T16:00:29.000Z,youtube_ads,instagram,v_6,tarde,noite,31,pos,ate_2k,62,evoluir profissionalmente,16,1,5,0.1727831670993305,0.19815012451085023,0.15675675675675677,10486,0,2026-03-17T17:16:34.564Z
68185,2024-05-16T09:51:30.000Z,indicacao,google,v_109,manha,manha,35,medio,2k_5k,125,crescimento pessoal,9,5,5,0.2438997722095672,0.19439517559418235,0.2727272727272727,7749,0,2026-03-17T17:16:34.564Z
